config_id,acetylation_level,unloading_rate,loading_constant,rg_mean,rg_stddev,msd_alpha,msd_beta
41,0.145,0.342476453881482,0.03330522625941617,6.049740314483643,6.049740314483643,0.5758288200242662,1.6947194896936295
40,0.015,0.23473509987985505,0.08910443212840405,5.059704303741455,5.059704303741455,0.5669941400399914,1.5901044471727215
42,0.095,0.15951679352876655,0.06746381681821957,6.091907024383545,6.091907024383545,0.5751761703200337,1.667064082358642
43,0.38,0.22452115290219982,0.00709700436391509,7.8333659172058105,7.8333659172058105,0.5790471932245119,1.9400970932690262
44,0.07,0.026957211535143175,0.020288740836867578,4.812975883483887,4.812975883483887,0.5596456790133983,1.5468375309924853
45,0.09,0.06161837324251356,0.00982918974713695,5.025793075561523,5.025793075561523,0.5625686389715252,1.5810980156293017
46,0.065,0.028550552603630142,0.08520933079570907,5.270842552185059,5.270842552185059,0.5653459822726588,1.6496080668384017
47,0.2325,0.07033024105420799,0.039768688513386496,5.844184398651123,5.844184398651123,0.5799772721014317,1.7583137654566996
4,0.8525,0.11085630182882794,0.0014966251020434877,10.806297302246094,10.806297302246094,0.5869609504470896,2.372926302191391
48,0.865,0.08347851866141061,0.02744067924797533,9.755109786987305,9.755109786987305,0.5919147035875684,2.292850867691398
49,0.6325,0.01371247561213764,0.007610898043978659,9.291963577270508,9.291963577270508,0.5807741319729414,2.160333735118531
50,0.2625,0.04141572944069114,0.0012903036337729165,5.806517601013184,5.806517601013184,0.5621973069732045,1.7761204630448588
51,0.0475,0.19292269346739602,0.047872106044207115,5.9841203689575195,5.9841203689575195,0.5780806793073016,1.6169730139963152
52,0.2175,0.22476821746995387,0.0030837519674668324,6.523655414581299,6.523655414581299,0.5642683084819724,1.7339476948030725
53,0.0175,0.20764025031204927,0.006270647328290372,4.771134853363037,4.771134853363037,0.5526664441291621,1.4959115256269604
54,0.0275,0.023241078666548527,0.021660712227212067,4.895069599151611,4.895069599151611,0.5636168489046142,1.5216169041466046
55,0.0375,0.7579963657749146,0.01357157317914468,4.930818557739258,4.930818557739258,0.5663933752859179,1.5476741783777694
56,0.0275,0.018849840702245584,0.001173877668025125,4.674374580383301,4.674374580383301,0.543949410500671,1.4989070341612298
58,0.11,0.16575492327989633,0.025770448312977343,5.5029144287109375,5.5029144287109375,0.576007438485039,1.6300553741741994
57,0.0175,0.027653300352983114,0.008103947475794987,4.76261568069458,4.76261568069458,0.5534811990854888,1.492304630622954
5,0.2,0.7272175594051005,0.01011409076451385,5.708156585693359,5.708156585693359,0.5665042628470339,1.704318053511587
59,0.13,0.7203175940978087,0.016788088555530864,5.246248245239258,5.246248245239258,0.5674242156292951,1.6336596690076066
60,0.045,0.06348095222266867,0.004968541615043873,4.920292854309082,4.920292854309082,0.5571039228529242,1.532135721667834
61,0.4275,0.3388211861755724,0.09789700703324153,6.918246746063232,6.918246746063232,0.5769201024490865,1.952751028457736
62,0.1375,0.09223915986350964,0.011224280500577657,4.965806484222412,4.965806484222412,0.5577152493615232,1.625578749341431
63,0.3125,0.13826531247390392,0.0027816406922870946,6.736671447753906,6.736671447753906,0.5742687387433119,1.8497925563971085
64,0.03,0.08430951870292237,0.02420013229238503,4.849482536315918,4.849482536315918,0.5672641174928446,1.5414192198045946
65,0.9125,0.8719901669878335,0.010492417907912976,10.063300132751465,10.063300132751465,0.5903716792557738,2.37214015521526
66,0.0375,0.011836312569755859,0.01234703919746947,4.738465785980225,4.738465785980225,0.5544799201612142,1.5104698473419262
67,0.4025,0.7203928788444294,0.05914956246962945,7.033121585845947,7.033121585845947,0.5782257164932795,1.933902334144713
68,0.1225,0.35018314975344433,0.05820617034934628,6.311900615692139,6.311900615692139,0.5759317058247895,1.6882879649852642
6,0.0325,0.04550811939128505,0.027624681332425093,4.9373602867126465,4.9373602867126465,0.5670460724945149,1.5469808362406985
69,0.045,0.03573580350762244,0.0029937687853296728,4.810625076293945,4.810625076293945,0.5524807603283302,1.5207457485164482
71,0.0075,0.02860651755599956,0.018868662492332374,4.866637229919434,4.866637229919434,0.5652798723332673,1.5082108547222481
70,0.0775,0.786171545561179,0.01563521892719595,4.917096138000488,4.917096138000488,0.5598986424301083,1.5732064854008543
72,0.075,0.019440500993798626,0.07906697176743396,5.365797519683838,5.365797519683838,0.5692243909314274,1.6566372602233117
73,0.0175,0.043198877170654154,0.051902873345118866,4.969117641448975,4.969117641448975,0.566920256826363,1.5605023323023994
74,0.095,0.19450158035411813,0.0012867853595989515,4.893489837646484,4.893489837646484,0.5526886179535119,1.5773393109626395
75,0.0175,0.07876138309133032,0.07088491490464167,5.386232852935791,5.386232852935791,0.5708984489389948,1.5960265154622266
76,0.3125,0.4443964018458763,0.01512831649618925,7.720198154449463,7.720198154449463,0.5784776916785608,1.856057047776456
7,0.0125,0.10305924206932225,0.0011754122218203106,4.84214973449707,4.84214973449707,0.549691656185613,1.4975503791732623
77,0.015,0.4790695069530086,0.002184493549266231,4.930558204650879,4.930558204650879,0.5587040070050261,1.5134851840589023
78,0.135,0.5352335823625408,0.009338725364098832,5.335869312286377,5.335869312286377,0.56784566244354,1.6360253192835648
79,0.25,0.02319968756842821,0.023163486085932956,5.929604530334473,5.929604530334473,0.572459776671338,1.7564434106295994
80,0.03,0.06955969135317544,0.0011279679748343683,4.696260929107666,4.696260929107666,0.5470170620056739,1.5019348407239541
81,0.0625,0.09198175670458969,0.015224897382946563,5.006312370300293,5.006312370300293,0.5613619294984187,1.5645249917687063
82,0.02,0.01933079992864777,0.012940166450279376,4.990377902984619,4.990377902984619,0.567333368166252,1.553890738624532
83,0.9775,0.7891699654322468,0.008084623641356066,10.366103172302246,10.366103172302246,0.5900134471581486,2.416419447818711
84,0.035,0.16883089013257796,0.0014586419343822394,4.908880233764648,4.908880233764648,0.5480114271718275,1.505806617280504
85,0.9025,0.01905174239683709,0.020239069560303087,9.151863098144531,9.151863098144531,0.5922381177154656,2.312436152764597
86,0.0425,0.8429180623882604,0.0010744159758502856,4.67783260345459,4.67783260345459,0.5475688195336801,1.515632021437641
87,0.1775,0.059532399825291675,0.01113774946224243,5.180351734161377,5.180351734161377,0.5615813394800694,1.6436984632330225
88,0.01,0.025165603231806076,0.0013940595047031482,4.6920905113220215,4.6920905113220215,0.5483338779278424,1.4913869249040153
89,0.11,0.3354660576224627,0.005899340808382984,5.454731464385986,5.454731464385986,0.5619395909595426,1.6156674144416432
8,0.025,0.5497903298151714,0.007714960165326715,4.786318302154541,4.786318302154541,0.5541842146502252,1.5115741440577202
90,0.05,0.032547591140307086,0.018640011645589726,4.945432662963867,4.945432662963867,0.5627583377257234,1.5457916063068515
91,0.14,0.2691802169426797,0.0026305979543803587,5.031393527984619,5.031393527984619,0.5606080490087182,1.6271745862028246
92,0.025,0.018946342182165676,0.06357903611820359,4.8998003005981445,4.8998003005981445,0.5694229902671916,1.5896432621215038
93,0.0625,0.011021529508152399,0.0029887698981387366,5.123697757720947,5.123697757720947,0.5623506508208459,1.5515361061400652
94,0.1875,0.1630795573159895,0.018196433407579156,6.2497334480285645,6.2497334480285645,0.5792681050269584,1.7172049627790846
95,0.255,0.016251019680361144,0.006412549915167289,6.140343189239502,6.140343189239502,0.5667020157613744,1.772162492613942
96,0.31,0.046535853930353824,0.014090473586042913,5.965317249298096,5.965317249298096,0.569007381819165,1.8077474296123046
97,0.02,0.11321008196719912,0.008508772508160078,4.785916328430176,4.785916328430176,0.5534273362146999,1.5005252925925776
98,0.515,0.059349982789076654,0.009373926088010685,7.654358863830566,7.654358863830566,0.5807477537139444,2.0316961232385147
99,0.0,0.025464439688081434,0.003576898146991862,4.679133892059326,4.679133892059326,0.5458411392713456,1.4838746099412234
9,0.2075,0.7934742026650725,0.011765248370962432,5.465240001678467,5.465240001678467,0.5705403712745816,1.7093898481748608
